script,keep_only_speaker_gold_clusters,remove_singleton_gold_clusters,heuristic_pronoun_resolution,use_speaker_sep,keep_person_sys_clusters,keep_speaker_sys_clusters,heuristic_speaker_resolution,min_speaker_sim,max_speaker_merges,muc_R,muc_P,muc_F1,bcubed_R,bcubed_P,bcubed_F1,ceafe_R,ceafe_P,ceafe_F1,conll2012_R,conll2012_P,conll2012_F1,nec_F1,nec_per_chains_missed,nec_name_F1,nec_pronoun_F1,nec_nominal_F1,mention_P,mention_R,mention_F1
basterds,False,False,False,False,False,True,True,0.5,2,0.7241379310344828,0.7615384615384615,0.7423674343867167,0.28992823957193964,0.32318067952611224,0.3056527235536236,0.33213662726298704,0.17361687334201595,0.22803410229996124,0.44873426595646987,0.4194453381355299,0.4253514200801005,0.38195712135243515,35.0,0.370768797843286,0.472255097795387,0.22261904761904763,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.5,2,0.7513061650992685,0.7918502202643172,0.7710455764075067,0.45235811967152173,0.38658233249746315,0.4168917032780277,0.3418203080385433,0.21248289418612148,0.26206223616288316,0.5151615309364446,0.4636384823159672,0.4833331719494726,0.3930933542443248,40.0,0.34698927327382073,0.5765569602958448,0.22272333257627372,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.6,2,0.7241379310344828,0.7665929203539823,0.7447608812466415,0.29181698365993186,0.38333280082710625,0.33137245762514844,0.37863488001503837,0.17417204480691764,0.23859184220125704,0.464863264903151,0.44136592199600205,0.438241727024349,0.43543011201729415,30.0,0.4225421374113981,0.468679593444396,0.27108585858585854,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.6,2,0.7471264367816092,0.7944444444444444,0.7700592353257942,0.4498832136251871,0.4763465773372334,0.4627368523509907,0.403450893953118,0.20620823468714922,0.272922663556521,0.5334868481199714,0.492333085489609,0.5019062504111019,0.46396852804608574,30.0,0.3815579591934961,0.6137369473003932,0.27807927758585654,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.7,2,0.722048066875653,0.770345596432553,0.7454153182308522,0.28555691719578374,0.38652773345350616,0.32845763660581956,0.3752961232384769,0.15143527779798188,0.2157952708621242,0.46096703576997117,0.4361028692280137,0.4298894085662653,0.4315905417242483,30.0,0.4156480104513679,0.46743741817053064,0.27128136200716846,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.7,2,0.7450365726227796,0.7984322508398656,0.7708108108108108,0.4407259168403393,0.48459075063065915,0.4616186228391683,0.4044717922675171,0.1789009850414018,0.24807603259074384,0.530078093910212,0.48730799550397547,0.493501822080241,0.4651425611076447,30.0,0.38315875717688364,0.6129458023176315,0.27848896434634973,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.8,2,0.7210031347962382,0.770949720670391,0.7451403887688985,0.27849255298856246,0.38760329802541676,0.3241114078388683,0.3735696733061524,0.14562885569561876,0.20956347526930502,0.45768845369698435,0.4347272914638088,0.4262717572923573,0.4296051243020753,30.0,0.4110012011803697,0.46857216994358025,0.27128136200716846,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.8,2,0.7450365726227796,0.7993273542600897,0.7712276906435912,0.4407259168403393,0.4850166745186717,0.46181178343818097,0.4045377647765943,0.17555412433701262,0.2448518049963597,0.5301000847465711,0.48663271770525807,0.4926304263593773,0.46521842949308345,30.0,0.3833152770387144,0.6129458023176315,0.27848896434634973,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.9,2,0.7168234064785789,0.7707865168539326,0.7428262046561993,0.26848302933923457,0.38971616666008363,0.31793468495054694,0.36920492884624856,0.13268302130412057,0.19521180145893602,0.451503788221354,0.43106190160604557,0.4186575636885608,0.4245856681731858,30.0,0.40535028247377075,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.9,2,0.741901776384535,0.7995495495495496,0.7696476964769648,0.4312774394628111,0.4862774766030994,0.4571290531078293,0.3998302273442878,0.1613350040161161,0.22990238072296545,0.524336481063878,0.4823873433895884,0.48555971010258653,0.45980476144593097,30.0,0.37759223782302803,0.601582165953995,0.3284889643463497,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,1.0,2,0.7157784743991641,0.7731376975169301,0.7433532284319045,0.2677330908096059,0.39182965438212247,0.31810700408219755,0.3702821662227147,0.12524249739885937,0.18717560050818544,0.4512645771438282,0.43006994976597057,0.41621194434076253,0.42582449115612186,30.0,0.4079497308709895,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,1.0,2,0.7408568443051202,0.8020361990950227,0.7702335687126562,0.4300849142599589,0.48902440989401486,0.4576648628690447,0.40138034819675633,0.15134013128730156,0.2198035240125094,0.5241073689206118,0.4808002467587797,0.48256731853140344,0.4615874004262698,30.0,0.3804301940882894,0.601582165953995,0.3287813620071684,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.5,3,0.7241379310344828,0.7607025246981339,0.7419700214132763,0.2859442370393425,0.36378515826620444,0.32020182641651285,0.34348732944689486,0.18372578086694377,0.23940025991753278,0.45118983250690664,0.4360711546104274,0.4338573692491073,0.3950104288639291,35.0,0.414337601939413,0.4698143452174457,0.21915204678362574,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.5,3,0.7502612330198537,0.7907488986784141,0.7699731903485254,0.4531154468533113,0.45705984090640756,0.45507909704022576,0.373681823340025,0.23228870099515067,0.28648939789401917,0.5256861677377299,0.4933658135266574,0.5038472284275901,0.4297340968410287,35.0,0.3789890778382956,0.6145800668426997,0.17576254826254825,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.6,3,0.7251828631138976,0.7660044150110376,0.7450348899624262,0.29300860124656386,0.38277022144162137,0.3319280315334682,0.3787837814835352,0.18150056196086062,0.24540921053862846,0.46565841528133217,0.4434250661378399,0.4407907106781743,0.4356013487060655,30.0,0.42233184658365763,0.468679593444396,0.27079346092503986,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.6,3,0.7481713688610241,0.7937915742793792,0.7703066164604627,0.451403553304683,0.47529936442495946,0.46304337211006336,0.4035249846359797,0.21583894527040773,0.2812446862614404,0.5343666356005622,0.4949766279915821,0.5048648916106555,0.4640537323313766,30.0,0.38126080561201353,0.6137369473003932,0.2778161196911197,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.7,3,0.723092998955068,0.7706013363028953,0.7460916442048517,0.2867485347824158,0.3862475905925961,0.32914284789960446,0.3754980459815562,0.15422241174242488,0.21864443183736185,0.4617798599063467,0.4370237795459721,0.43129297464727273,0.4318227528787896,30.0,0.4156480104513679,0.46743741817053064,0.2709889643463497,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.7,3,0.7460815047021944,0.7986577181208053,0.7714748784440844,0.44224625651983523,0.4841144158280831,0.4622341913212109,0.4046326126406204,0.18248137432812292,0.25152838083065593,0.53098679128755,0.4884178360923371,0.4950791501986504,0.46532750453671345,30.0,0.38315875717688364,0.6129458023176315,0.2782258064516129,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.8,3,0.7210031347962382,0.770949720670391,0.7451403887688985,0.27849255298856246,0.38760329802541676,0.3241114078388683,0.3735696733061524,0.14562885569561876,0.20956347526930502,0.45768845369698435,0.4347272914638088,0.4262717572923573,0.4296051243020753,30.0,0.4110012011803697,0.46857216994358025,0.27128136200716846,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.8,3,0.7450365726227796,0.7993273542600897,0.7712276906435912,0.4407259168403393,0.4850166745186717,0.46181178343818097,0.4045377647765943,0.17555412433701262,0.2448518049963597,0.5301000847465711,0.48663271770525807,0.4926304263593773,0.46521842949308345,30.0,0.3833152770387144,0.6129458023176315,0.27848896434634973,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.9,3,0.7168234064785789,0.7707865168539326,0.7428262046561993,0.26848302933923457,0.38971616666008363,0.31793468495054694,0.36920492884624856,0.13268302130412057,0.19521180145893602,0.451503788221354,0.43106190160604557,0.4186575636885608,0.4245856681731858,30.0,0.40535028247377075,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.9,3,0.741901776384535,0.7995495495495496,0.7696476964769648,0.4312774394628111,0.4862774766030994,0.4571290531078293,0.3998302273442878,0.1613350040161161,0.22990238072296545,0.524336481063878,0.4823873433895884,0.48555971010258653,0.45980476144593097,30.0,0.37759223782302803,0.601582165953995,0.3284889643463497,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,1.0,3,0.7157784743991641,0.7731376975169301,0.7433532284319045,0.2677330908096059,0.39182965438212247,0.31810700408219755,0.3702821662227147,0.12524249739885937,0.18717560050818544,0.4512645771438282,0.43006994976597057,0.41621194434076253,0.42582449115612186,30.0,0.4079497308709895,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,1.0,3,0.7408568443051202,0.8020361990950227,0.7702335687126562,0.4300849142599589,0.48902440989401486,0.4576648628690447,0.40138034819675633,0.15134013128730156,0.2198035240125094,0.5241073689206118,0.4808002467587797,0.48256731853140344,0.4615874004262698,30.0,0.3804301940882894,0.601582165953995,0.3287813620071684,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.5,4,0.7262277951933125,0.7620614035087719,0.743713215623328,0.2892967809479746,0.35873910576157675,0.32029728792934614,0.34333334891746736,0.18801588155004167,0.24297437000313077,0.4529526416862515,0.4362721302734634,0.43566162451860163,0.39483335125508745,35.0,0.41211955682663104,0.4708719104139365,0.21915204678362574,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.5,4,0.7523510971786834,0.7920792079207921,0.7717041800643087,0.4538784593510176,0.38534785561492263,0.416815078130189,0.3418612717412849,0.218411368056932,0.26653590678134076,0.5160302760903286,0.46527947719754886,0.4850183883252795,0.3931404625024776,40.0,0.3466921196923381,0.5765569602958448,0.22268562518562515,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.6,4,0.7251828631138976,0.7660044150110376,0.7450348899624262,0.29300860124656386,0.38277022144162137,0.3319280315334682,0.3787837814835352,0.18150056196086062,0.24540921053862846,0.46565841528133217,0.4434250661378399,0.4407907106781743,0.4356013487060655,30.0,0.42233184658365763,0.468679593444396,0.27079346092503986,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.6,4,0.7481713688610241,0.7937915742793792,0.7703066164604627,0.451403553304683,0.47529936442495946,0.46304337211006336,0.4035249846359797,0.21583894527040773,0.2812446862614404,0.5343666356005622,0.4949766279915821,0.5048648916106555,0.4640537323313766,30.0,0.38126080561201353,0.6137369473003932,0.2778161196911197,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.7,4,0.723092998955068,0.7706013363028953,0.7460916442048517,0.2867485347824158,0.3862475905925961,0.32914284789960446,0.3754980459815562,0.15422241174242488,0.21864443183736185,0.4617798599063467,0.4370237795459721,0.43129297464727273,0.4318227528787896,30.0,0.4156480104513679,0.46743741817053064,0.2709889643463497,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.7,4,0.7460815047021944,0.7986577181208053,0.7714748784440844,0.44224625651983523,0.4841144158280831,0.4622341913212109,0.4046326126406204,0.18248137432812292,0.25152838083065593,0.53098679128755,0.4884178360923371,0.4950791501986504,0.46532750453671345,30.0,0.38315875717688364,0.6129458023176315,0.2782258064516129,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.8,4,0.7210031347962382,0.770949720670391,0.7451403887688985,0.27849255298856246,0.38760329802541676,0.3241114078388683,0.3735696733061524,0.14562885569561876,0.20956347526930502,0.45768845369698435,0.4347272914638088,0.4262717572923573,0.4296051243020753,30.0,0.4110012011803697,0.46857216994358025,0.27128136200716846,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.8,4,0.7450365726227796,0.7993273542600897,0.7712276906435912,0.4407259168403393,0.4850166745186717,0.46181178343818097,0.4045377647765943,0.17555412433701262,0.2448518049963597,0.5301000847465711,0.48663271770525807,0.4926304263593773,0.46521842949308345,30.0,0.3833152770387144,0.6129458023176315,0.27848896434634973,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.9,4,0.7168234064785789,0.7707865168539326,0.7428262046561993,0.26848302933923457,0.38971616666008363,0.31793468495054694,0.36920492884624856,0.13268302130412057,0.19521180145893602,0.451503788221354,0.43106190160604557,0.4186575636885608,0.4245856681731858,30.0,0.40535028247377075,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.9,4,0.741901776384535,0.7995495495495496,0.7696476964769648,0.4312774394628111,0.4862774766030994,0.4571290531078293,0.3998302273442878,0.1613350040161161,0.22990238072296545,0.524336481063878,0.4823873433895884,0.48555971010258653,0.45980476144593097,30.0,0.37759223782302803,0.601582165953995,0.3284889643463497,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,1.0,4,0.7157784743991641,0.7731376975169301,0.7433532284319045,0.2677330908096059,0.39182965438212247,0.31810700408219755,0.3702821662227147,0.12524249739885937,0.18717560050818544,0.4512645771438282,0.43006994976597057,0.41621194434076253,0.42582449115612186,30.0,0.4079497308709895,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,1.0,4,0.7408568443051202,0.8020361990950227,0.7702335687126562,0.4300849142599589,0.48902440989401486,0.4576648628690447,0.40138034819675633,0.15134013128730156,0.2198035240125094,0.5241073689206118,0.4808002467587797,0.48256731853140344,0.4615874004262698,30.0,0.3804301940882894,0.601582165953995,0.3287813620071684,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.5,5,0.7262277951933125,0.7620614035087719,0.743713215623328,0.2892967809479746,0.35873910576157675,0.32029728792934614,0.34333334891746736,0.18801588155004167,0.24297437000313077,0.4529526416862515,0.4362721302734634,0.43566162451860163,0.39483335125508745,35.0,0.41211955682663104,0.4708719104139365,0.21915204678362574,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.5,5,0.7523510971786834,0.7920792079207921,0.7717041800643087,0.4538784593510176,0.38534785561492263,0.416815078130189,0.3418612717412849,0.218411368056932,0.26653590678134076,0.5160302760903286,0.46527947719754886,0.4850183883252795,0.3931404625024776,40.0,0.3466921196923381,0.5765569602958448,0.22268562518562515,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.6,5,0.7251828631138976,0.7660044150110376,0.7450348899624262,0.29300860124656386,0.38277022144162137,0.3319280315334682,0.3787837814835352,0.18150056196086062,0.24540921053862846,0.46565841528133217,0.4434250661378399,0.4407907106781743,0.4356013487060655,30.0,0.42233184658365763,0.468679593444396,0.27079346092503986,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.6,5,0.7481713688610241,0.7937915742793792,0.7703066164604627,0.451403553304683,0.47529936442495946,0.46304337211006336,0.4035249846359797,0.21583894527040773,0.2812446862614404,0.5343666356005622,0.4949766279915821,0.5048648916106555,0.4640537323313766,30.0,0.38126080561201353,0.6137369473003932,0.2778161196911197,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.7,5,0.723092998955068,0.7706013363028953,0.7460916442048517,0.2867485347824158,0.3862475905925961,0.32914284789960446,0.3754980459815562,0.15422241174242488,0.21864443183736185,0.4617798599063467,0.4370237795459721,0.43129297464727273,0.4318227528787896,30.0,0.4156480104513679,0.46743741817053064,0.2709889643463497,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.7,5,0.7460815047021944,0.7986577181208053,0.7714748784440844,0.44224625651983523,0.4841144158280831,0.4622341913212109,0.4046326126406204,0.18248137432812292,0.25152838083065593,0.53098679128755,0.4884178360923371,0.4950791501986504,0.46532750453671345,30.0,0.38315875717688364,0.6129458023176315,0.2782258064516129,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.8,5,0.7210031347962382,0.770949720670391,0.7451403887688985,0.27849255298856246,0.38760329802541676,0.3241114078388683,0.3735696733061524,0.14562885569561876,0.20956347526930502,0.45768845369698435,0.4347272914638088,0.4262717572923573,0.4296051243020753,30.0,0.4110012011803697,0.46857216994358025,0.27128136200716846,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.8,5,0.7450365726227796,0.7993273542600897,0.7712276906435912,0.4407259168403393,0.4850166745186717,0.46181178343818097,0.4045377647765943,0.17555412433701262,0.2448518049963597,0.5301000847465711,0.48663271770525807,0.4926304263593773,0.46521842949308345,30.0,0.3833152770387144,0.6129458023176315,0.27848896434634973,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,0.9,5,0.7168234064785789,0.7707865168539326,0.7428262046561993,0.26848302933923457,0.38971616666008363,0.31793468495054694,0.36920492884624856,0.13268302130412057,0.19521180145893602,0.451503788221354,0.43106190160604557,0.4186575636885608,0.4245856681731858,30.0,0.40535028247377075,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,0.9,5,0.741901776384535,0.7995495495495496,0.7696476964769648,0.4312774394628111,0.4862774766030994,0.4571290531078293,0.3998302273442878,0.1613350040161161,0.22990238072296545,0.524336481063878,0.4823873433895884,0.48555971010258653,0.45980476144593097,30.0,0.37759223782302803,0.601582165953995,0.3284889643463497,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,False,True,True,1.0,5,0.7157784743991641,0.7731376975169301,0.7433532284319045,0.2677330908096059,0.39182965438212247,0.31810700408219755,0.3702821662227147,0.12524249739885937,0.18717560050818544,0.4512645771438282,0.43006994976597057,0.41621194434076253,0.42582449115612186,30.0,0.4079497308709895,0.4631753445467549,0.3254480286738351,0.7882599580712788,0.7673469387755102,0.7776628748707343
basterds,False,False,False,True,False,True,True,1.0,5,0.7408568443051202,0.8020361990950227,0.7702335687126562,0.4300849142599589,0.48902440989401486,0.4576648628690447,0.40138034819675633,0.15134013128730156,0.2198035240125094,0.5241073689206118,0.4808002467587797,0.48256731853140344,0.4615874004262698,30.0,0.3804301940882894,0.601582165953995,0.3287813620071684,0.801058201058201,0.7724489795918368,0.7864935064935065
basterds,False,False,False,False,True,False,True,0.5,0,0.7272727272727273,0.7972508591065293,0.7606557377049181,0.27869537048590576,0.40210677900503417,0.3292154639449874,0.4696285259579409,0.1928831445898686,0.2734545847350036,0.49186554123885795,0.4640802609004773,0.4544419287949697,0.49632280485163205,20.0,0.5030551936872445,0.41327393037506227,0.2251633986928104,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.5,0,0.7450365726227796,0.7843784378437844,0.7642015005359056,0.4383925911904303,0.45550014810469147,0.446782665161156,0.5010689066926002,0.1986997388608587,0.28455765071431616,0.5614993568352701,0.47952610826977815,0.49851393880379263,0.5339215503887978,20.0,0.46909528183080057,0.500886006701522,0.25859649122807016,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.6,0,0.7293625914315569,0.804147465437788,0.7649315068493151,0.29026009544348785,0.42096253278423035,0.3436016237238192,0.5058668767616494,0.19073669123799897,0.2770223372742366,0.5084965212122314,0.47194889648667243,0.46185182261579033,0.537996908275897,15.0,0.5244101098615497,0.46327393037506237,0.3254480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.6,0,0.7460815047021944,0.7906976744186046,0.7677419354838709,0.44531126775196395,0.47144630952991085,0.4580062580910617,0.5290590139207417,0.19013058312776654,0.2797323521879784,0.5734839287916333,0.4840915223587607,0.501826848587637,0.5661101737011606,15.0,0.4761067056194192,0.550886006701522,0.3085964912280702,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.7,0,0.7272727272727273,0.8083623693379791,0.7656765676567657,0.2840000289793398,0.4240199807956915,0.34016464272544694,0.5037370948268826,0.1703816644267397,0.2546363336487538,0.5050032836929832,0.46758800485347013,0.4534925146769888,0.535547659050915,15.0,0.5210857148029866,0.46203175510119693,0.3254480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.7,0,0.7439916405433646,0.7946428571428571,0.7684835402050729,0.43615397096711617,0.4783274637854375,0.4562682517641246,0.5311379443568942,0.1720587707071629,0.2599185685150759,0.5704278519557917,0.4816763638784858,0.4948901201614245,0.568500943702736,15.0,0.4804347763300794,0.5500948617187602,0.3085964912280702,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.8,0,0.7262277951933125,0.8081395348837209,0.7649972482113374,0.27693566477211845,0.4241707562047042,0.3350932378647413,0.5012369797537566,0.1670789932512522,0.2506184898768783,0.5014668132397292,0.46646309477989245,0.4502363253176524,0.5326725267168201,15.0,0.5156756229007845,0.46203175510119693,0.3254480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.8,0,0.7439916405433646,0.7946428571428571,0.7684835402050729,0.43615397096711617,0.4783274637854375,0.4562682517641246,0.5311379443568942,0.1720587707071629,0.2599185685150759,0.5704278519557917,0.4816763638784858,0.4948901201614245,0.568500943702736,15.0,0.4804347763300794,0.5500948617187602,0.3085964912280702,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.9,0,0.723092998955068,0.8074679113185531,0.762954796030871,0.27282359488823643,0.42394025684543274,0.3319945620101527,0.4970460299378853,0.1587785928968245,0.24067491975939714,0.4976542079270632,0.4633955870202701,0.44520809260014027,0.5278529344285682,15.0,0.5083323965018778,0.46203175510119693,0.3754480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.9,0,0.7408568443051202,0.793952967525196,0.7664864864864865,0.4314278299514258,0.47821557016583555,0.4536184303849932,0.5271272740399986,0.16383685544486443,0.24997788253443234,0.5664706494321815,0.4786684643786319,0.4900275998019707,0.563888672838306,15.0,0.47270633097082915,0.5500948617187602,0.3585964912280702,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,1.0,0,0.722048066875653,0.8100820633059789,0.7635359116022099,0.27208595043286393,0.4261115699910386,0.3321093762723779,0.49812068100127566,0.15074704819775447,0.2314500133945321,0.49741823276993086,0.46231356049825734,0.44236510042304,0.5290887831514669,15.0,0.5109347412816406,0.46203175510119693,0.3754480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,1.0,0,0.7398119122257053,0.796400449943757,0.7670639219934995,0.4302353047485735,0.4808821505294547,0.45415105897198715,0.5286763376336142,0.15589174058427085,0.24078328248659656,0.5662411848692978,0.47772478035249416,0.48733275448402774,0.5656700959709642,15.0,0.4755442872360904,0.5500948617187602,0.35888888888888887,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.5,1,0.7272727272727273,0.7972508591065293,0.7606557377049181,0.27869537048590576,0.40210677900503417,0.3292154639449874,0.4696285259579409,0.1928831445898686,0.2734545847350036,0.49186554123885795,0.4640802609004773,0.4544419287949697,0.49632280485163205,20.0,0.5030551936872445,0.41327393037506227,0.2251633986928104,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.5,1,0.7450365726227796,0.7843784378437844,0.7642015005359056,0.4383925911904303,0.45550014810469147,0.446782665161156,0.5010689066926002,0.1986997388608587,0.28455765071431616,0.5614993568352701,0.47952610826977815,0.49851393880379263,0.5339215503887978,20.0,0.46909528183080057,0.500886006701522,0.25859649122807016,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.6,1,0.7293625914315569,0.804147465437788,0.7649315068493151,0.29026009544348785,0.42096253278423035,0.3436016237238192,0.5058668767616494,0.19073669123799897,0.2770223372742366,0.5084965212122314,0.47194889648667243,0.46185182261579033,0.537996908275897,15.0,0.5244101098615497,0.46327393037506237,0.3254480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.6,1,0.7460815047021944,0.7906976744186046,0.7677419354838709,0.44531126775196395,0.47144630952991085,0.4580062580910617,0.5290590139207417,0.19013058312776654,0.2797323521879784,0.5734839287916333,0.4840915223587607,0.501826848587637,0.5661101737011606,15.0,0.4761067056194192,0.550886006701522,0.3085964912280702,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.7,1,0.7272727272727273,0.8083623693379791,0.7656765676567657,0.2840000289793398,0.4240199807956915,0.34016464272544694,0.5037370948268826,0.1703816644267397,0.2546363336487538,0.5050032836929832,0.46758800485347013,0.4534925146769888,0.535547659050915,15.0,0.5210857148029866,0.46203175510119693,0.3254480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.7,1,0.7439916405433646,0.7946428571428571,0.7684835402050729,0.43615397096711617,0.4783274637854375,0.4562682517641246,0.5311379443568942,0.1720587707071629,0.2599185685150759,0.5704278519557917,0.4816763638784858,0.4948901201614245,0.568500943702736,15.0,0.4804347763300794,0.5500948617187602,0.3085964912280702,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.8,1,0.7262277951933125,0.8081395348837209,0.7649972482113374,0.27693566477211845,0.4241707562047042,0.3350932378647413,0.5012369797537566,0.1670789932512522,0.2506184898768783,0.5014668132397292,0.46646309477989245,0.4502363253176524,0.5326725267168201,15.0,0.5156756229007845,0.46203175510119693,0.3254480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
basterds,False,False,False,True,True,False,True,0.8,1,0.7439916405433646,0.7946428571428571,0.7684835402050729,0.43615397096711617,0.4783274637854375,0.4562682517641246,0.5311379443568942,0.1720587707071629,0.2599185685150759,0.5704278519557917,0.4816763638784858,0.4948901201614245,0.568500943702736,15.0,0.4804347763300794,0.5500948617187602,0.3085964912280702,0.7849017580144778,0.7744897959183673,0.7796610169491526
basterds,False,False,False,False,True,False,True,0.9,1,0.723092998955068,0.8074679113185531,0.762954796030871,0.27282359488823643,0.42394025684543274,0.3319945620101527,0.4970460299378853,0.1587785928968245,0.24067491975939714,0.4976542079270632,0.4633955870202701,0.44520809260014027,0.5278529344285682,15.0,0.5083323965018778,0.46203175510119693,0.3754480286738351,0.8180839612486545,0.7755102040816326,0.7962283918281823
