script,keep_only_speaker_gold_clusters,remove_singleton_gold_clusters,use_speaker_sep,keep_person_sys_clusters,keep_speaker_sys_clusters,heuristic_speaker_resolution,heuristic_pronoun_resolution,min_speaker_sim,max_speaker_merges,muc_R,muc_P,muc_F1,bcubed_R,bcubed_P,bcubed_F1,ceafe_R,ceafe_P,ceafe_F1,conll2012_R,conll2012_P,conll2012_F1,nec_F1,nec_per_chains_missed,nec_name_F1,nec_pronoun_F1,nec_nominal_F1
basterds,False,True,True,True,False,False,True,0.6,3,0.6760710553814002,0.7987654320987654,0.7323146576117713,0.27146008151374995,0.5649745048871077,0.3667185160522375,0.480549774752133,0.2402748873760665,0.320366516501422,0.47602697054909443,0.5346716081206465,0.4731332300551436,0.5103245486572606,20.0,0.4232108101275089,0.49331559463925123,0.35958333333333337
basterds,False,False,False,True,True,False,True,0.6,3,0.5966562173458725,0.8299418604651163,0.6942249240121581,0.18949039910899634,0.48388249041300596,0.27233376233873346,0.27891205686426074,0.32074886539389985,0.2983710375757208,0.3550195577730432,0.5448577387573407,0.4216432413088708,0.3207488653938999,40.0,0.32765180393088345,0.23628501502043758,0.3201149425287356
basterds,False,False,True,True,True,False,True,0.6,3,0.6489028213166145,0.8685314685314686,0.742822966507177,0.24887330294662618,0.6184243422803197,0.35491692969055527,0.33320147088209007,0.3065453532115228,0.319318076262003,0.4103258650484436,0.5978337213411037,0.4723526574865784,0.38318169151440357,35.0,0.3446393815560803,0.3524065037301603,0.32625000000000004
basterds,False,True,False,True,True,False,True,0.6,3,0.5966562173458725,0.8299418604651163,0.6942249240121581,0.18949039910899634,0.48388249041300596,0.27233376233873346,0.27891205686426074,0.32074886539389985,0.2983710375757208,0.3550195577730432,0.5448577387573407,0.4216432413088708,0.3207488653938999,40.0,0.32765180393088345,0.23628501502043758,0.3201149425287356
basterds,False,True,True,True,True,False,True,0.6,3,0.6489028213166145,0.8685314685314686,0.742822966507177,0.24887330294662618,0.6184243422803197,0.35491692969055527,0.33320147088209007,0.3065453532115228,0.319318076262003,0.4103258650484436,0.5978337213411037,0.4723526574865784,0.38318169151440357,35.0,0.3446393815560803,0.3524065037301603,0.32625000000000004
basterds,True,False,False,False,False,False,True,0.6,3,0.7150837988826816,0.5638766519823789,0.6305418719211823,0.21102056001958172,0.3271063667731655,0.2565423332886988,0.5408956903495896,0.03906468874747036,0.07286677693828668,0.4890000164172843,0.3100159025010049,0.31998366071605594,0.5408956903495896,7.6923076923076925,0.5021790349160804,0.4917205359288783,0.2617152961980548
basterds,True,False,True,False,False,False,True,0.6,3,0.7731843575418994,0.5929734361610969,0.6711930164888458,0.2698020213727746,0.4082657802513678,0.32489651478897225,0.5989495733075919,0.04553417808771166,0.08463417883694233,0.5473119840740887,0.34892446483339207,0.3602412367049201,0.5989495733075919,0.0,0.4845267874755548,0.6703689800976826,0.27115384615384613
basterds,True,True,False,False,False,False,True,0.6,3,0.7150837988826816,0.5638766519823789,0.6305418719211823,0.21102056001958172,0.3271063667731655,0.2565423332886988,0.5408956903495896,0.03906468874747036,0.07286677693828668,0.4890000164172843,0.3100159025010049,0.31998366071605594,0.5408956903495896,7.6923076923076925,0.5021790349160804,0.4917205359288783,0.2617152961980548
basterds,True,True,True,False,False,False,True,0.6,3,0.7731843575418994,0.5929734361610969,0.6711930164888458,0.2698020213727746,0.4082657802513678,0.32489651478897225,0.5989495733075919,0.04553417808771166,0.08463417883694233,0.5473119840740887,0.34892446483339207,0.3602412367049201,0.5989495733075919,0.0,0.4845267874755548,0.6703689800976826,0.27115384615384613
basterds,True,False,False,False,True,False,True,0.6,3,0.6659217877094972,0.7422166874221668,0.702002355712603,0.20639568612409914,0.44538606096220335,0.2820752868681728,0.5408956903495896,0.16742009463201582,0.2556961445288969,0.47107105472772864,0.451674281005462,0.4132579290365575,0.5408956903495896,7.6923076923076925,0.5021790349160804,0.4917205359288783,0.2617152961980548
basterds,True,False,True,False,True,False,True,0.6,3,0.7150837988826816,0.7766990291262136,0.7446189645142525,0.2643962206374371,0.5658715619630814,0.3604001154437872,0.5989495733075919,0.19465861132496737,0.2938243189810828,0.5261431976092369,0.5124097341380874,0.46628113297970747,0.5989495733075919,0.0,0.4845267874755548,0.6703689800976826,0.27115384615384613
basterds,True,True,False,False,True,False,True,0.6,3,0.6659217877094972,0.7422166874221668,0.702002355712603,0.20639568612409914,0.44538606096220335,0.2820752868681728,0.5408956903495896,0.16742009463201582,0.2556961445288969,0.47107105472772864,0.451674281005462,0.4132579290365575,0.5408956903495896,7.6923076923076925,0.5021790349160804,0.4917205359288783,0.2617152961980548
basterds,True,True,True,False,True,False,True,0.6,3,0.7150837988826816,0.7766990291262136,0.7446189645142525,0.2643962206374371,0.5658715619630814,0.3604001154437872,0.5989495733075919,0.19465861132496737,0.2938243189810828,0.5261431976092369,0.5124097341380874,0.46628113297970747,0.5989495733075919,0.0,0.4845267874755548,0.6703689800976826,0.27115384615384613
basterds,True,False,False,True,False,False,True,0.6,3,0.6435754189944134,0.7741935483870968,0.7028676021964613,0.2018048215014167,0.4516061893620819,0.27895552697439574,0.4511521006059998,0.16757078022508565,0.24437405449491656,0.4321774470339433,0.4644568393247548,0.4087323945552579,0.4511521006059998,23.076923076923077,0.4457687785058239,0.36351540772375013,0.2617152961980548
basterds,True,False,True,True,False,False,True,0.6,3,0.6860335195530727,0.7580246913580246,0.7202346041055718,0.25972940384019133,0.5339513043500288,0.3494676197302446,0.5421730165310351,0.15322280901964036,0.23892370220011716,0.49597864664143304,0.48173293490923125,0.4362086420119779,0.5421730165310351,7.6923076923076925,0.47427037721914456,0.5421638518925543,0.27115384615384613
basterds,True,True,False,True,False,False,True,0.6,3,0.6435754189944134,0.7741935483870968,0.7028676021964613,0.2018048215014167,0.4516061893620819,0.27895552697439574,0.4511521006059998,0.16757078022508565,0.24437405449491656,0.4321774470339433,0.4644568393247548,0.4087323945552579,0.4511521006059998,23.076923076923077,0.4457687785058239,0.36351540772375013,0.2617152961980548
basterds,True,True,True,True,False,False,True,0.6,3,0.6860335195530727,0.7580246913580246,0.7202346041055718,0.25972940384019133,0.5339513043500288,0.3494676197302446,0.5421730165310351,0.15322280901964036,0.23892370220011716,0.49597864664143304,0.48173293490923125,0.4362086420119779,0.5421730165310351,7.6923076923076925,0.47427037721914456,0.5421638518925543,0.27115384615384613
basterds,True,False,False,True,True,False,True,0.6,3,0.6346368715083799,0.8255813953488372,0.7176247631080227,0.20151802742796718,0.4813576575043246,0.28409928122491707,0.4511521006059998,0.2932488653938999,0.35545317017442407,0.42910233318078234,0.5333959727490205,0.45239240483578796,0.4511521006059998,23.076923076923077,0.4457687785058239,0.36351540772375013,0.2617152961980548
basterds,True,False,True,True,True,False,True,0.6,3,0.6837988826815642,0.855944055944056,0.760248447204969,0.2596748081239896,0.6146311113594292,0.36509924581912,0.5421730165310351,0.2819299685961383,0.3709604849949188,0.4952155691121963,0.5841683786332078,0.4987693926730026,0.5421730165310351,7.6923076923076925,0.47427037721914456,0.5421638518925543,0.3480769230769231
basterds,True,True,False,True,True,False,True,0.6,3,0.6346368715083799,0.8255813953488372,0.7176247631080227,0.20151802742796718,0.4813576575043246,0.28409928122491707,0.4511521006059998,0.2932488653938999,0.35545317017442407,0.42910233318078234,0.5333959727490205,0.45239240483578796,0.4511521006059998,23.076923076923077,0.4457687785058239,0.36351540772375013,0.2617152961980548
basterds,True,True,True,True,True,False,True,0.6,3,0.6837988826815642,0.855944055944056,0.760248447204969,0.2596748081239896,0.6146311113594292,0.36509924581912,0.5421730165310351,0.2819299685961383,0.3709604849949188,0.4952155691121963,0.5841683786332078,0.4987693926730026,0.5421730165310351,7.6923076923076925,0.47427037721914456,0.5421638518925543,0.3480769230769231
basterds,False,False,False,False,False,True,True,0.6,3,0.8725182863113897,0.642802155504234,0.7402482269503545,0.6936361333727956,0.13882657484767097,0.2313500115640616,0.3931171599074413,0.05909604364621666,0.10274653043035396,0.6530905265305421,0.2802415913327072,0.35811492298159003,0.33310175407238063,40.0,0.23846949891067534,0.3843704228679424,0.2018181818181818
basterds,False,False,True,False,False,True,True,0.6,3,0.8766980146290491,0.6443932411674347,0.7428065515714918,0.7357206960760823,0.15037797618087753,0.2497152806436535,0.4430938031317101,0.06932760185053967,0.11989597025916861,0.6851708379456137,0.28803293973295063,0.37080593415810464,0.422778487338247,30.0,0.3207483375259397,0.48387418878543953,0.35670091324200914
basterds,False,True,False,False,False,True,True,0.6,3,0.8725182863113897,0.642802155504234,0.7402482269503545,0.6936361333727956,0.13882657484767097,0.2313500115640616,0.3931171599074413,0.05909604364621666,0.10274653043035396,0.6530905265305421,0.2802415913327072,0.35811492298159003,0.33310175407238063,40.0,0.23846949891067534,0.3843704228679424,0.2018181818181818
basterds,False,True,True,False,False,True,True,0.6,3,0.8766980146290491,0.6443932411674347,0.7428065515714918,0.7357206960760823,0.15037797618087753,0.2497152806436535,0.4430938031317101,0.06932760185053967,0.11989597025916861,0.6851708379456137,0.28803293973295063,0.37080593415810464,0.422778487338247,30.0,0.3207483375259397,0.48387418878543953,0.35670091324200914
basterds,False,False,False,False,True,True,True,0.6,3,0.7847439916405433,0.7750257997936016,0.7798546209761162,0.6546954027379704,0.11183094236414157,0.19103114802898297,0.09035713450429168,0.08312856374394835,0.0865922538999462,0.5099321762942685,0.3233284353005639,0.3524926743016818,0.10272727272727274,80.0,0.04750737463126844,0.3494047619047619,0.10200000000000001
basterds,False,False,True,False,True,True,True,0.6,3,0.7920585161964472,0.7863070539419087,0.7891723060905779,0.6477972910541723,0.15820220383938285,0.25430030598092784,0.16864228882280258,0.16161552678851912,0.1650541550180621,0.536166032024474,0.36870826152327024,0.4028422556965226,0.19199058019817103,65.0,0.1379894531091961,0.4391921867373278,0.21470588235294116
basterds,False,True,False,False,True,True,True,0.6,3,0.7847439916405433,0.7750257997936016,0.7798546209761162,0.6546954027379704,0.11183094236414157,0.19103114802898297,0.09035713450429168,0.08312856374394835,0.0865922538999462,0.5099321762942685,0.3233284353005639,0.3524926743016818,0.10272727272727274,80.0,0.04750737463126844,0.3494047619047619,0.10200000000000001
basterds,False,True,True,False,True,True,True,0.6,3,0.7920585161964472,0.7863070539419087,0.7891723060905779,0.6477972910541723,0.15820220383938285,0.25430030598092784,0.16864228882280258,0.16161552678851912,0.1650541550180621,0.536166032024474,0.36870826152327024,0.4028422556965226,0.19199058019817103,65.0,0.1379894531091961,0.4391921867373278,0.21470588235294116
basterds,False,False,False,True,False,True,True,0.6,3,0.7962382445141066,0.8063492063492064,0.8012618296529969,0.6512515129114541,0.1408160596157784,0.23156274804786856,0.22732946122558695,0.1537816943584853,0.18345886344521053,0.5582730728837159,0.36698232010782333,0.40542781371535863,0.21744413031402052,50.0,0.14885830912551337,0.37062042286794233,0.30117647058823527
basterds,False,False,True,True,False,True,True,0.6,3,0.7972831765935214,0.7746192893401015,0.7857878475798147,0.5902741762747278,0.20121592619022688,0.3001239427136148,0.29551607812477376,0.16183023325880466,0.20913445528830144,0.5610244769976743,0.37922181626304435,0.43168208186057694,0.29691224889900386,50.0,0.21885441467569647,0.46791721159127525,0.24785353535353533
basterds,False,True,False,True,False,True,True,0.6,3,0.7962382445141066,0.8063492063492064,0.8012618296529969,0.6512515129114541,0.1408160596157784,0.23156274804786856,0.22732946122558695,0.1537816943584853,0.18345886344521053,0.5582730728837159,0.36698232010782333,0.40542781371535863,0.21744413031402052,50.0,0.14885830912551337,0.37062042286794233,0.30117647058823527
basterds,False,True,True,True,False,True,True,0.6,3,0.7972831765935214,0.7746192893401015,0.7857878475798147,0.5902741762747278,0.20121592619022688,0.3001239427136148,0.29551607812477376,0.16183023325880466,0.20913445528830144,0.5610244769976743,0.37922181626304435,0.43168208186057694,0.29691224889900386,50.0,0.21885441467569647,0.46791721159127525,0.24785353535353533
basterds,False,False,False,True,True,True,True,0.6,3,0.7701149425287356,0.829021372328459,0.7984832069339111,0.6363599390828567,0.11658294599761601,0.19706333078693952,0.07668699285615246,0.08819004178457533,0.08203724817169798,0.49438729148924826,0.34459812003688345,0.3591945952975162,0.08752779012894621,80.0,0.05613636363636364,0.2862,0.30204081632653057
basterds,False,False,True,True,True,True,True,0.6,3,0.7701149425287356,0.8280898876404494,0.7980508933405521,0.567687397707604,0.1983595436555529,0.2939929841581494,0.1481964207781171,0.15493262172257696,0.15148967457318635,0.4953329203381522,0.3937940176728598,0.41451118402396264,0.1684778319467827,70.0,0.1374021514887607,0.3770081206821843,0.31452020202020203
basterds,False,True,False,True,True,True,True,0.6,3,0.7701149425287356,0.829021372328459,0.7984832069339111,0.6363599390828567,0.11658294599761601,0.19706333078693952,0.07668699285615246,0.08819004178457533,0.08203724817169798,0.49438729148924826,0.34459812003688345,0.3591945952975162,0.08752779012894621,80.0,0.05613636363636364,0.2862,0.30204081632653057
basterds,False,True,True,True,True,True,True,0.6,3,0.7701149425287356,0.8280898876404494,0.7980508933405521,0.567687397707604,0.1983595436555529,0.2939929841581494,0.1481964207781171,0.15493262172257696,0.15148967457318635,0.4953329203381522,0.3937940176728598,0.41451118402396264,0.1684778319467827,70.0,0.1374021514887607,0.3770081206821843,0.31452020202020203
basterds,True,False,False,False,False,True,True,0.6,3,0.88268156424581,0.6081601231716706,0.7201458523245214,0.7080310862710962,0.1079906996025417,0.18739885054638308,0.18334769805358037,0.015578562579715979,0.028717109333693314,0.5913534495234956,0.24390979511797609,0.3120872707348659,0.1652114897816845,46.15384615384615,0.07841461370873136,0.22934816187828236,0.07972027972027972
basterds,True,False,True,False,False,True,True,0.6,3,0.8905027932960894,0.6121351766513057,0.7255348202093764,0.7526223893495683,0.12570279794819647,0.215425315151812,0.3029623168755368,0.026792585846135912,0.04923137649227474,0.6486958331737315,0.25487685348187933,0.33006383728448774,0.30097789260829216,30.76923076923077,0.21873370608386328,0.3737924582713055,0.18979627678257818
basterds,True,True,False,False,False,True,True,0.6,3,0.88268156424581,0.6081601231716706,0.7201458523245214,0.7080310862710962,0.1079906996025417,0.18739885054638308,0.18334769805358037,0.015578562579715979,0.028717109333693314,0.5913534495234956,0.24390979511797609,0.3120872707348659,0.1652114897816845,46.15384615384615,0.07841461370873136,0.22934816187828236,0.07972027972027972
basterds,True,True,True,False,False,True,True,0.6,3,0.8905027932960894,0.6121351766513057,0.7255348202093764,0.7526223893495683,0.12570279794819647,0.215425315151812,0.3029623168755368,0.026792585846135912,0.04923137649227474,0.6486958331737315,0.25487685348187933,0.33006383728448774,0.30097789260829216,30.76923076923077,0.21873370608386328,0.3737924582713055,0.18979627678257818
basterds,True,False,False,False,True,True,True,0.6,3,0.8357541899441341,0.7719298245614035,0.8025751072961372,0.7036115335473445,0.11181150757358001,0.1929596352929654,0.15986262258451606,0.08312856374394835,0.10937968913677415,0.5664094486919983,0.3222899652929773,0.36830481057529224,0.15804195804195806,69.23076923076923,0.07308826866348991,0.22985347985347987,0.08
basterds,True,False,True,False,True,True,True,0.6,3,0.8368715083798882,0.7769709543568465,0.8058095750403442,0.6902315353766275,0.15812632209349567,0.25730597794550725,0.2983671263788045,0.16161552678851912,0.2096633861040248,0.6084900567117734,0.3655709344129538,0.4242596463632921,0.2953701233818016,46.15384615384615,0.21229146632184015,0.3679879795958889,0.1764705882352941
basterds,True,True,False,False,True,True,True,0.6,3,0.8357541899441341,0.7719298245614035,0.8025751072961372,0.7036115335473445,0.11181150757358001,0.1929596352929654,0.15986262258451606,0.08312856374394835,0.10937968913677415,0.5664094486919983,0.3222899652929773,0.36830481057529224,0.15804195804195806,69.23076923076923,0.07308826866348991,0.22985347985347987,0.08
basterds,True,True,True,False,True,True,True,0.6,3,0.8368715083798882,0.7769709543568465,0.8058095750403442,0.6902315353766275,0.15812632209349567,0.25730597794550725,0.2983671263788045,0.16161552678851912,0.2096633861040248,0.6084900567117734,0.3655709344129538,0.4242596463632921,0.2953701233818016,46.15384615384615,0.21229146632184015,0.3679879795958889,0.1764705882352941
basterds,True,False,False,True,False,True,True,0.6,3,0.829050279329609,0.7851851851851852,0.8065217391304348,0.6841089505480942,0.11934547869098104,0.20323569628527785,0.14148399183867585,0.05409682040890547,0.078267740166076,0.5515477405721263,0.31954249476169055,0.3626750585272629,0.1411228378457459,46.15384615384615,0.09439739865463596,0.2081943157244362,0.15565610859728507
basterds,True,False,True,True,False,True,True,0.6,3,0.8156424581005587,0.7411167512690355,0.776595744680851,0.6038239114015992,0.1780081412885034,0.27495821324879105,0.26214298521990825,0.0811394954252097,0.12392213846759301,0.560536451574022,0.3334214626609162,0.39182536546574503,0.26118367962484107,46.15384615384615,0.21581997862195063,0.3492432625879759,0.17618492618492618
basterds,True,True,False,True,False,True,True,0.6,3,0.829050279329609,0.7851851851851852,0.8065217391304348,0.6841089505480942,0.11934547869098104,0.20323569628527785,0.14148399183867585,0.05409682040890547,0.078267740166076,0.5515477405721263,0.31954249476169055,0.3626750585272629,0.1411228378457459,46.15384615384615,0.09439739865463596,0.2081943157244362,0.15565610859728507
basterds,True,True,True,True,False,True,True,0.6,3,0.8156424581005587,0.7411167512690355,0.776595744680851,0.6038239114015992,0.1780081412885034,0.27495821324879105,0.26214298521990825,0.0811394954252097,0.12392213846759301,0.560536451574022,0.3334214626609162,0.39182536546574503,0.26118367962484107,46.15384615384615,0.21581997862195063,0.3492432625879759,0.17618492618492618
basterds,True,False,False,True,True,True,True,0.6,3,0.8201117318435754,0.8256467941507312,0.8228699551569507,0.6838221564746446,0.11656125009252666,0.19917245846341172,0.13567698736088515,0.08819004178457535,0.10689702034493982,0.5465369585597017,0.3434660286759444,0.37631314465510074,0.13465813865991724,69.23076923076923,0.08636363636363636,0.2095384615384615,0.23390894819466249
basterds,True,False,True,True,True,True,True,0.6,3,0.8134078212290503,0.8179775280898877,0.815686274509804,0.6037693156853974,0.19826551736290834,0.29850732364638993,0.2621936675305149,0.15493262172257696,0.19477243873695388,0.5597902681483209,0.3903918890584577,0.4363220122977159,0.25919666453351187,53.84615384615385,0.21138792536732415,0.3492432625879759,0.33003108003108006
basterds,True,True,False,True,True,True,True,0.6,3,0.8201117318435754,0.8256467941507312,0.8228699551569507,0.6838221564746446,0.11656125009252666,0.19917245846341172,0.13567698736088515,0.08819004178457535,0.10689702034493982,0.5465369585597017,0.3434660286759444,0.37631314465510074,0.13465813865991724,69.23076923076923,0.08636363636363636,0.2095384615384615,0.23390894819466249
basterds,True,True,True,True,True,True,True,0.6,3,0.8134078212290503,0.8179775280898877,0.815686274509804,0.6037693156853974,0.19826551736290834,0.29850732364638993,0.2621936675305149,0.15493262172257696,0.19477243873695388,0.5597902681483209,0.3903918890584577,0.4363220122977159,0.25919666453351187,53.84615384615385,0.21138792536732415,0.3492432625879759,0.33003108003108006
bourne,False,False,False,False,False,False,False,0.6,3,0.8080094228504122,0.6423220973782772,0.7157016171100679,0.5238790483199307,0.44601286449098565,0.481820276881793,0.4084117519871564,0.09699779109694964,0.15676410682335298,0.5801000743858331,0.3951109176554042,0.4514286669384046,0.5170917600805406,33.333333333333336,0.4757686959422527,0.4755060849291222,0.5833333333333334
bourne,False,False,True,False,False,False,False,0.6,3,0.856301531213192,0.6537769784172662,0.7414584395716471,0.6763885741313128,0.540107525485908,0.6006144354362605,0.5557951262430664,0.12957186992169645,0.2101513910172788,0.6961617438625237,0.4411521246082903,0.5174080886750622,0.5314406763395453,33.333333333333336,0.4656885895385563,0.4513196450574142,0.5833333333333334
bourne,False,True,False,False,False,False,False,0.6,3,0.8080094228504122,0.6423220973782772,0.7157016171100679,0.5275720819381738,0.4454021153053179,0.48301737484306123,0.5304635681730455,0.09283112443028298,0.15801042456218378,0.6220150243205439,0.3935184457046261,0.45224313883843764,0.6894556801073874,11.11111111111111,0.6343582612563369,0.5228970021277185,0.5555555555555556
bourne,False,True,True,False,False,False,False,0.6,3,0.856301531213192,0.6537769784172662,0.7414584395716471,0.6829608497770518,0.5397153686231629,0.6029469801496639,0.7304838618060662,0.12548189037159418,0.2141732788541346,0.7565820809321032,0.4396580791373412,0.5195262328584819,0.7085875684527271,11.11111111111111,0.6209181193847417,0.4906484156321077,0.5555555555555556
bourne,False,False,False,False,True,False,False,0.6,3,0.7550058892815077,0.9263005780346821,0.8319273199221285,0.47831848624864387,0.7107905247507164,0.5718302438107162,0.21341744804548402,0.6758219188106994,0.3243945210291357,0.4822472745252118,0.7709710071986993,0.5760506949206602,0.44566318865196924,41.666666666666664,0.4561608528049978,0.4755060849291222,0.5833333333333334
bourne,False,False,True,False,True,False,False,0.6,3,0.8021201413427562,0.9128686327077749,0.8539184952978057,0.6253208096898167,0.8307516202247062,0.7135445533304084,0.3262257439779202,0.688698792842276,0.44273493825574883,0.5845555650034977,0.8107730152582523,0.6700659956279876,0.45826994463222825,41.666666666666664,0.4460807464013013,0.36798631172408086,0.75
bourne,False,True,False,False,True,False,False,0.6,3,0.7550058892815077,0.9263005780346821,0.8319273199221285,0.4826322660234289,0.7104354111143527,0.5747855866014027,0.28963796520458546,0.6758219188106994,0.40549315128641966,0.5090920401698407,0.7708526359865782,0.6040686859366503,0.5942175848692923,22.22222222222222,0.6082144704066637,0.5228970021277185,0.6666666666666666
bourne,False,True,True,False,True,False,False,0.6,3,0.8021201413427562,0.9128686327077749,0.8539184952978057,0.6324510355699743,0.8307516202247062,0.7181639814987815,0.44273493825574883,0.688698792842276,0.5389816639635203,0.6257687050561598,0.8107730152582523,0.7036880469200358,0.611026592842971,22.22222222222222,0.5947743285350684,0.37953730452099665,0.6666666666666666
bourne,False,False,False,True,False,False,False,0.6,3,0.7232037691401649,0.844566712517194,0.7791878172588832,0.4517574090337295,0.6379456535310666,0.5289453346404395,0.12140169437559499,0.2562924659040339,0.1647594423668789,0.43212095751649643,0.5796016106507648,0.4909641980887338,0.38443869885605086,50.0,0.3853275194716645,0.4546727515957889,0.5833333333333334
bourne,False,False,True,True,False,False,False,0.6,3,0.7526501766784452,0.8635135135135135,0.8042794210195091,0.5762896879572253,0.780018709397734,0.6628532854566922,0.12327432949399798,0.22306783432247254,0.15879405155159063,0.4840713980432229,0.6222000190779067,0.541975586009264,0.390368710064327,50.0,0.37200667232722723,0.43048631172408086,0.5833333333333334
bourne,False,True,False,True,False,False,False,0.6,3,0.7232037691401649,0.844566712517194,0.7791878172588832,0.4569085767536124,0.6379456535310666,0.5324596325946381,0.16475944236687892,0.2562924659040339,0.20057671244663522,0.4482905960868855,0.5796016106507648,0.5040747207667189,0.5125849318080679,33.333333333333336,0.5137700259622193,0.49511922434994077,0.6666666666666666
bourne,False,True,True,True,False,False,False,0.6,3,0.7526501766784452,0.8635135135135135,0.8042794210195091,0.5828608360525187,0.780018709397734,0.6671790747963281,0.1673008757418544,0.22306783432247254,0.19120100084783362,0.5009372961576061,0.6222000190779067,0.5542198322212236,0.5204916134191027,33.333333333333336,0.49600889643630297,0.35175952674321886,0.6666666666666666
bourne,False,False,False,True,True,False,False,0.6,3,0.7220259128386337,0.9316109422492401,0.8135368281353682,0.45174385860445193,0.713648916427826,0.5532667133397373,0.121401694375595,0.6590377694675158,0.20503397272322713,0.43172382193956027,0.7680992093815272,0.523945838066111,0.38443869885605086,8.333333333333334,0.3853275194716645,0.2880060849291222,0.5
bourne,False,False,True,True,True,False,False,0.6,3,0.751472320376914,0.9396170839469808,0.8350785340314136,0.5762761375279478,0.8618547858102992,0.6907108928912455,0.12327432949399801,0.5855530650964905,0.20367063133790975,0.4836742624662866,0.7956749782845902,0.5764866860868563,0.390368710064327,16.666666666666668,0.37200667232722723,0.2638196450574141,0.5833333333333334
bourne,False,True,False,True,True,False,False,0.6,3,0.7220259128386337,0.9316109422492401,0.8135368281353682,0.4568948718154491,0.713648916427826,0.5571129136174782,0.16475944236687895,0.6590377694675158,0.2636151077870063,0.44789340900698726,0.7680992093815272,0.5447549498466177,0.5125849318080679,11.11111111111111,0.5137700259622193,0.38400811323882966,0.6666666666666666
bourne,False,True,True,True,True,False,False,0.6,3,0.751472320376914,0.9396170839469808,0.8350785340314136,0.5828471311143554,0.8618547858102992,0.6954093207213596,0.16730087574185443,0.5855530650964905,0.26024580670955133,0.500540109077708,0.7956749782845902,0.5969112204874416,0.5204916134191027,22.22222222222222,0.49600889643630297,0.35175952674321886,0.6666666666666666
bourne,True,False,False,False,False,False,False,0.6,3,0.8184143222506394,0.599250936329588,0.6918918918918919,0.5234502777882611,0.4116082083313402,0.4608405446061262,0.4226360084292768,0.0528295010536596,0.09391911298428374,0.5881668694893925,0.3545628819048627,0.41555051649410063,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,False,True,False,False,False,False,0.6,3,0.8695652173913043,0.6115107913669064,0.7180570221752903,0.688704049798575,0.49913067158645347,0.5787898075574905,0.6169717707009056,0.07570205775471235,0.13485721763954223,0.7250803459635949,0.39544784023602403,0.477234682457441,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,True,False,False,False,False,False,0.6,3,0.8184143222506394,0.599250936329588,0.6918918918918919,0.5254794514255776,0.41140462526945093,0.4614971738299874,0.5368480112390357,0.050329501053659596,0.09203108764097755,0.6269139283050842,0.3536616875508995,0.41514005112095226,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,True,True,False,False,False,False,0.6,3,0.8695652173913043,0.6115107913669064,0.7180570221752903,0.693024652369457,0.49913067158645347,0.5803100539203369,0.8226290276012075,0.07570205775471235,0.13864534173054058,0.7950729657873229,0.39544784023602403,0.47900413927538926,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,False,False,False,True,False,False,0.6,3,0.8132992327365729,0.9190751445086706,0.8629579375848032,0.5216356990472325,0.7074742860436725,0.6005058102770817,0.3826360084292767,0.6377266807154612,0.4782950105365959,0.572523646737694,0.7547587037559347,0.6472529194661603,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,False,True,False,True,False,False,0.6,3,0.8670076726342711,0.9088471849865952,0.8874345549738221,0.6870235555214473,0.8277377045454557,0.7508447909353891,0.5912574849866198,0.6569527610962442,0.6223762999859156,0.7150962377141128,0.797845883542765,0.7535518819650423,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,True,False,False,True,False,False,0.6,3,0.8132992327365729,0.9190751445086706,0.8629579375848032,0.5236534888781436,0.7071191724073088,0.6017121330871562,0.4835146779057023,0.6043933473821278,0.5372385310063359,0.6068224665068063,0.7435292214327024,0.6673028672260983,0.7639940376890901,0.0,0.7819900333799962,0.5294390027356382,0.7142857142857143
bourne,True,True,True,False,True,False,False,0.6,3,0.8670076726342711,0.9088471849865952,0.8874345549738221,0.6913336154682569,0.8277377045454557,0.753411498727578,0.7883433133154931,0.6569527610962442,0.716675739377721,0.7822282004726736,0.797845883542765,0.7858405976930403,0.785605619369534,0.0,0.7647098509736594,0.4879765343841385,0.7142857142857143
bourne,True,False,False,True,False,False,False,0.6,3,0.7813299232736572,0.8404401650618982,0.8098078197481776,0.49600019344919133,0.6378320534642762,0.5580452007209854,0.2306632193136305,0.25629246590403393,0.24280338875119004,0.502664445345493,0.5781882281434029,0.5368854697401176,0.6590377694675158,14.285714285714286,0.6605614619514248,0.4937247170213524,0.7142857142857143
bourne,True,False,True,True,False,False,False,0.6,3,0.8158567774936062,0.8621621621621621,0.8383705650459922,0.6365365168969978,0.7799495483215877,0.7009830608780436,0.23422122603859621,0.22306783432247257,0.22850851320838653,0.5622048401430667,0.6217265149354075,0.5892873797108075,0.6692035029674176,14.285714285714286,0.6377257239895323,0.4522622486698528,0.7142857142857143
